z,x_o,y_o,x_e,y_e
11.750530661682754,0,0,-0.3578288213880792,0.12868620894838589
11.811414240240696,0,0,-0.35279371490021738,0.12168423979354177
11.872297818798637,0,0,-0.34757704363297465,0.11481647376090638
11.933181397356579,0,0,-0.34218238283225916,0.10808761767426583
11.994064975914521,0,0,-0.33661342972911429,0.10150228315546808
12.054948554472462,0,0,-0.33087400100582154,0.095064983463847549
12.115832133030404,0,0,-0.32496803018013692,0.088780130403062499
12.176715711588345,0,0,-0.31889956490945465,0.082652031297465456
12.237599290146287,0,0,-0.312672764216745,0.076684886040078407
12.298482868704228,0,0,-0.30629189564016635,0.070882784214194333
12.35936644726217,0,0,-0.29976133230830992,0.06524970229058373
12.420250025820113,0,0,-0.29308554994307451,0.059789500902218247
12.481133604378055,0,0,-0.28626912379223046,0.054505922198386382
12.542017182935997,0,0,-0.27931672549377345,0.049402587280011089
12.602900761493938,0,0,-0.27223311987421728,0.04448299371792816
12.66378434005188,0,0,-0.26502316168301948,0.039750513155825826
12.724667918609821,0,0,-0.25769179226537897,0.0352083889994887
12.785551497167763,0,0,-0.25024403617568441,0.030859734193929376
12.846435075725704,0,0,-0.24268499773393609,0.026707529089931417
12.907318654283646,0,0,-0.23501985752749943,0.022754619401465837
12.968202232841588,0,0,-0.22725386886059029,0.019003714255381082
13.029085811399529,0,0,-0.21939235415392011,0.015457384334701929
13.089969389957471,0,0,-0.21144070129697787,0.01211806011681313
13.150852968515414,0,0,-0.20340435995543785,0.0089880302077306531
13.211736547073356,0,0,-0.19528883783623133,0.0060694397736056832
13.272620125631297,0,0,-0.18709969691283942,0.0033642890705349415
13.333503704189239,0,0,-0.17884254961339427,0.00087443207368501953
13.39438728274718,0,0,-0.17052305497420131,-0.0013984247933296091
13.455270861305122,0,0,-0.16214691476131812,-0.0034527238279439456
13.516154439863064,0,0,-0.15371986956284911,-0.0052870571162142921
13.577038018421005,0,0,-0.14524769485463301,-0.0069001674977317712
13.637921596978947,0,0,-0.13673619704202081,-0.0082909494272175033
13.698805175536888,0,0,-0.12819120948045334,-0.0094584497322083277
13.75968875409483,0,0,-0.11961858847757424,-0.010401868266313041
13.820572332652773,0,0,-0.1110242092796063,-0.011120558457593207
13.881455911210715,0,0,-0.10241396204475475,-0.011614027751690958
13.942339489768656,0,0,-0.093793747806381153,-0.011881937949401589
14.003223068326598,0,0,-0.085169474428735778,-0.011924105438457995
14.064106646884539,0,0,-0.076547052557999568,-0.011740501319369481
14.124990225442481,0,0,-0.067932391571423181,-0.011331251425228004
14.185873804000423,0,0,-0.059331395527334865,-0.010696636235468529
14.246757382558364,0,0,-0.050749959118793916,-0.0098370906836424167
14.307640961116306,0,0,-0.042193963633662436,-0.0087532038593356072
14.368524539674247,0,0,-0.033669272923864992,-0.0074457186044362047
14.429408118232189,0,0,-0.025181729386595127,-0.005915531004027412
14.490291696790131,0,0,-0.016737149960231609,-0.0041636897722560646
14.551175275348074,0,0,-0.0083413221376965295,-0.0021913955335958269
14.612058853906015,0,0,-2.1944867442926174e-16,-3.6574779071543623e-17
