delta_z,z_e1,x_e1,y_e1,z_e2,x_e2,y_e2,z_e3,x_e3,y_e3,z_e4,x_e4,y_e4,z_e5,x_e5,y_e5
2.6179938779914944,5.0533370203091632,-0.10700925627788066,0.33490346912300711,7.4886801626268333,-0.34353954021500199,0.074779000184779384,9.9240233049445017,-0.23653028393712128,-0.26012446893822788,12.359366447262172,0.10700925627788099,-0.33490346912300739,14.79470958957984,0.34353954021500177,-0.074779000184779343
2.678877456549436,5.1142205988671048,-0.11368503864311609,0.34036367051137262,7.5495637411847749,-0.35160610450972313,0.071727703760532113,9.9849068835024433,-0.23792106586660713,-0.26863596675084062,12.420250025820113,0.11368503864311595,-0.34036367051137251,14.855593168137782,0.35160610450972302,-0.07172770376053203
2.7397610351073776,5.1751041774250464,-0.12050146479396003,0.34564724921520429,7.6104473197427165,-0.35959003096555792,0.068466294902796501,10.045790462060385,-0.23908856617159785,-0.27718095431240752,12.481133604378055,0.12050146479395998,-0.3456472492152044,14.916476746695723,0.35959003096555786,-0.06846629490279646
2.8006446136653196,5.2359877559829888,-0.12745386309241713,0.35075058413357968,7.6713308983006581,-0.36748584779811949,0.064997008818292762,10.106674040618326,-0.24003198470570256,-0.28575357531528661,12.542017182935997,0.12745386309241699,-0.35075058413357968,14.977360325253665,0.3674858477981196,-0.064997008818292651
2.8615281922232612,5.2968713345409304,-0.13453746871197325,0.35567017769566256,7.7322144768585996,-0.37528814360895579,0.061322223182408347,10.167557619176268,-0.24075067489698268,-0.29434795451325396,12.602900761493938,0.13453746871197322,-0.35567017769566256,15.038243903811606,0.3752881436089559,-0.061322223182408236
2.9224117707812027,5.357754913098872,-0.14174742690317102,0.36040265825776496,7.7930980554165412,-0.38299157109425125,0.057444456509658591,10.22844119773421,-0.24124414419108048,-0.30295820174810612,12.66378434005188,0.14174742690317099,-0.36040265825776496,15.099127482369548,0.38299157109425092,-0.057444456509658695
2.9832953493391448,5.4186384916568144,-0.14907879632081156,0.36494478241410205,7.8539816339744828,-0.39059085070960242,0.053366366427622138,10.289324776292153,-0.24151205438879109,-0.31157841598647973,12.724667918609821,0.1490787963208115,-0.36494478241410205,15.16001106092749,0.39059085070960209,-0.053366366427622207
3.0441789278970863,5.479522070214756,-0.15652655241050595,0.36929343721966129,7.9148652125324244,-0.3980807742883532,0.04909074785553616,10.350208354850094,-0.2415542218778475,-0.3202026893641251,12.785551497167763,0.15652655241050603,-0.36929343721966135,15.220894639485431,0.39808077428835309,-0.049090747855536195
3.1050625064550283,5.5404056487726976,-0.1640855908522543,0.37344564232365923,7.9757487910903668,-0.40545620861101317,0.044620531088797849,10.411091933408036,-0.24137061775875898,-0.3288251112348613,12.846435075725704,0.16408559085225441,-0.37344564232365934,15.281778218043375,0.40545620861101334,-0.044620531088797627
3.1659460850129699,5.6012892273306392,-0.17175073105869093,0.37739855201212485,8.0366323696483093,-0.41271209892330835,0.03995877979068705,10.471975511965978,-0.24096136786461753,-0.33743977222143773,12.907318654283646,0.17175073105869104,-0.37739855201212491,15.342661796601316,0.41271209892330796,-0.039958779790687161
3.2268296635709115,5.6621728058885807,-0.17951671972560046,0.38114945715820975,8.0975159482062509,-0.4198434724004585,0.035108688892683683,10.532859090523919,-0.24032675267485804,-0.34604076826552599,12.968202232841588,0.17951671972560015,-0.38114945715820969,15.403545375159258,0.41984347240045822,-0.035108688892683829
