z,x_e1,y_e1,x_e2,y_e2,x_e3,y_e3,x_e4,y_e4,x_e5,y_e5
7.6104473197427156,-0.44746105464229363,0.38596743501892178,-0.35959003096555786,0.068466294902796571,-0.040690466056103179,-0.014185736394668963,nan,nan,nan,nan
7.6713308983006581,-0.45535687147485526,0.38249814893441797,-0.36748584779811949,0.064997008818292762,-0.048586282888664858,-0.017655022479172777,nan,nan,nan,nan
7.7322144768585996,-0.46315916728569156,0.3788233632985335,-0.37528814360895579,0.061322223182408347,-0.056388578699501174,-0.021329808115057185,nan,nan,nan,nan
7.7930980554165412,-0.47086259477098702,0.37494559662578381,-0.38299157109425125,0.057444456509658591,-0.064092006184796602,-0.025207574787806948,nan,nan,nan,nan
7.8539816339744828,-0.47846187438633819,0.37086750654374728,-0.39059085070960242,0.053366366427622138,-0.071691285800147789,-0.029285664869843402,nan,nan,nan,nan
7.9148652125324244,-0.48595179796508897,0.36659188797166131,-0.3980807742883532,0.04909074785553616,-0.079181209378898582,-0.033561283441929379,nan,nan,nan,nan
7.9757487910903668,-0.49332723228774894,0.36212167120492306,-0.40545620861101317,0.044620531088797849,-0.086556643701558522,-0.03803150020866769,nan,nan,nan,nan
8.0366323696483075,-0.50058312260004389,0.35745991990681242,-0.41271209892330812,0.039958779790687196,-0.093812534013853421,-0.042693251506778343,nan,nan,nan,nan
8.0975159482062491,-0.5077144960771941,0.35260982900880905,-0.41984347240045833,0.035108688892683863,-0.10094390749100365,-0.047543342404781669,nan,nan,nan,nan
8.1583995267641924,-0.51471646523203829,0.34757472252094712,-0.42684544155530252,0.03007358240482198,-0.10794587664584784,-0.052578448892643556,nan,nan,nan,nan
8.219283105322134,-0.52158423126467368,0.34235805125370444,-0.43371320758793797,0.024856911137579277,-0.11481364267848328,-0.057795120159886255,nan,nan,nan,nan
8.2801666838800756,-0.5283130873513141,0.33696339045298901,-0.44044206367457839,0.019462250336863836,-0.12154249876512371,-0.063189780960601696,nan,nan,nan,nan
8.3410502624380172,-0.53489842187011183,0.33139443734984414,-0.44702739819337611,0.013893297233718958,-0.12812783328392144,-0.068758734063746579,nan,nan,nan,nan
8.4019338409959587,-0.54133572156173226,0.32565500862655145,-0.45346469788499655,0.008153868510426255,-0.13456513297554187,-0.074498162787039274,nan,nan,nan,nan
8.4628174195539003,-0.54762057462251734,0.31974903780086689,-0.45974955094578163,0.0022478976847417013,-0.1408499860363269,-0.080404133612723833,nan,nan,nan,nan
8.5237009981118419,-0.55374867372811432,0.31368057253018466,-0.46587765005137854,-0.0038205675859404732,-0.14697808514192387,-0.086472598883406013,nan,nan,nan,nan
8.5845845766697835,-0.55971581898550182,0.30745377183747463,-0.471844795308766,-0.010047368278650548,-0.15294523039931132,-0.092699399576116087,nan,nan,nan,nan
8.645468155227725,-0.56551792081138574,0.30107290326089603,-0.47764689713464997,-0.016428236855229119,-0.1587473322251953,-0.099080268152694662,nan,nan,nan,nan
8.7063517337856666,-0.57115100273499619,0.29454233992903978,-0.48327997905826048,-0.022958800187085411,-0.16438041414880578,-0.10561083148455094,nan,nan,nan,nan
8.7672353123436082,-0.57661120412336164,0.28786655756380436,-0.48874018044662593,-0.029634582552320838,-0.16984061553717125,-0.11228661384978637,nan,nan,nan,nan
8.8281188909015498,-0.58189478282719354,0.28105013141296031,-0.49402375915045776,-0.036451008703164881,-0.17512419424100312,-0.11910304000063042,nan,nan,nan,nan
8.8890024694594931,-0.58699811774556887,0.27409773311450331,-0.4991270940688331,-0.043403407001621888,-0.18022752915937842,-0.12605543829908741,nan,nan,nan,nan
